duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,service_http_8001,service_http_2784,service_urh_i,service_aol,service_harvest,service_red_i
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017755348556218298,-8.906680432074765e-08,6.332798729857814e-10,-3.0187727655663794,-0.8282330628629289,-7.34489802312055e-10,-4.646097295779583e-08,-0.7200520260021024,0.0,0.01934587733359061,2.603937791070841,-3.0610055127399236,-8.577398791231872e-10,2.045633624432469,-3.517150737319952e-08,-3.7074561753946966e-09,-0.11101241600778333,-3.3521061747341134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1408908465867764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093658982621195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.959729849567495e-09,-2.2995693932381656e-08,-3.0187729086666444,-2.484582587865377,-1.0848005826957774e-09,-7.920320288512528e-09,-5.3565318847148546e-11,0.0,0.009672938666795305,2.577639874885798,-2.076346389496557,-1.368775093268937e-10,0.036529178231912096,-2.0472025213935652e-08,-5.443180685349436e-08,-0.018502066560592167,-1.6591232557825177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1408908465867764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093658982621195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.698514052056761e-07,1.969499781474121e-07,0.0,-0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017755348556218298,5.21933184406014,1.7955031350602724e-09,-2.4288904221236862e-12,-1.0738637201690437e-09,1.563496400940388,-2.0490816640079976,-5.324530261141547e-10,0.0,0.01934587733359061,2.551332996636925,-1.1344994957656422,2.3075069632838563e-10,-6.761496917917498e-10,-0.24420101546786235,-1.057768733714326e-09,-3.126849525247578,-4.94213281410083e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093658982621195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.969499781474121e-07,0.0,0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05326604566865478,-2.1335141625611342e-08,1.28599911275451e-09,3.388296809792024e-09,1.544729344438167e-10,1.1779768983123935,-0.022517973085432796,3.307314977440967e-10,0.0,0.04836469333397608,2.3803674551765073,-4.0098987019732135e-08,0.24790603293684987,6.128153540174708e-12,5.509103451206698e-10,-3.049882354999589e-08,-0.8695972048115315,-3.894067679421909e-09,0.0,0.0,-2.611663060969316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3492570260544012e-07,5.908499344422363e-07,0.0,0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017755348556218298,0.09157529005217614,-4.4540859889252715e-09,-2.7826678934422273,-2.15330540737777,2.9984857228228563,-3.6703328768088044,0.016001153719343686,0.0,0.0,2.4855770100213963,-3.1038168007480724,9.438462700295247e-08,-7.883128150254493e-09,0.04884024699942906,-1.485381861954238e-07,-2.9418288509168753,-2.234737458984101,0.0,0.0,2.611663060969316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908846698046099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017755348556218298,-3.758826483402089e-08,-3.5555225874617236e-08,-3.863841246953825e-09,-6.750667003174726e-08,-3.6341651910021255e-10,0.022517432922150138,2.906054841211869e-10,0.0,0.0,1.486085968236813,-2.5472705526370794,-9.960210434201144e-11,-1.180160139058195e-07,1.4652068486844443,-9.415632025444598e-08,-3.12685125534855,-1.8284521180779334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8093414451795233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3492570260544012e-07,0.0,0.0,-0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.587490127331954e-08,-1.9802262052337483e-09,-6.912336036890565e-09,-6.746988123751407e-08,-9.297064451629922e-09,9.222894670202209e-11,4.701165012832575e-10,-0.028707232515715164,0.029018816000385472,1.5123881373159431,-1.1344984326922747,8.537204276848342e-11,-1.4779129031694538e-09,-5.521511026174153e-09,-8.42382723298396e-08,-0.6660744739966198,-1.0381315451724049e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8093414451795233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.969499781474121e-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.033077855329705516,0.0,0.0,0.03245821349815212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035510697112436485,5.015810822239786e-10,-1.4123854030767546e-08,-0.6408567941508908,2.2883861472422495e-10,-1.1351412308413864,-0.6980387136298625,1.4051981800378144e-11,0.0,0.009672938666795305,0.013151180313597521,-0.4067070883665531,0.04374819656979784,9.649281373924623e-12,3.694594630232473e-10,-7.83465181619647e-10,-2.4755268945853004e-09,-2.7855879269900186e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009180573411143589,0.0,7.877999125887811e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.221835933100216e-08,-2.1304269293143108e-08,-2.1080814895218105,-4.480419146801751e-09,3.2769166599113264,-2.409359616314956,-1.024999529697368e-09,0.0,0.029018816000385472,2.169948770060366,-2.1191576771753646,-2.5665565945614612,-4.699651223738499e-10,-7.240963384447241e-10,-7.748653360617475e-08,-3.5338950118002233,-2.30569696668681e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.502712518411566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908846698046099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0472875464215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8114512939936276e-09,-2.151882400047711e-08,-2.951314157558082,-8.765384418296662e-09,4.005129229957781,-2.409359790762523,-4.68922900509483e-10,0.0,0.029018816000385472,1.5781441296654368,-2.2047802117430173,-1.954082913867772,1.5964979338534135e-10,-3.414014154712319e-08,0.385733689954621,-2.542741128763737e-09,-1.2080150657567401e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0012945558286415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908846698046099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
